task,student,buckets,origin,eval_day,arm,seed,teacher,n,base_rate,logloss,ne,cane,cane_mult,cal_mult,cal_clip_frac,cane_shift,ne_miscalibration,auc,pr_auc,ece,pred_mean,cal_ratio,n_train,eval_rows,secs,n_teacher,frac_censored,n_train_band0,n_train_band1,frac_sum_gt1,dom_auc,weight_p99,n_train_band2
1d,S4,131072,46,47,D,0,n13,295984,0.1340646791718471,0.2868511076916316,0.7279725746765477,0.7271856867328931,0.7274056554075842,0.9481502040346624,0.0,-0.0851635939238148,0.0007868879436546,0.8467992916029654,0.5384314554163245,0.0074328135460426,0.1413960347225174,1.0546852131072704,,295984,12.4,,,11750774.0,11466237.0,0.0,,,
1d,S4,131072,46,47,E,0,n13,295984,0.1340646791718471,0.2872586522133365,0.7290068437687899,0.7276568443776796,0.7279405684021957,0.9331555055943456,0.0,-0.1117544152386113,0.0013499993911102,0.8463508489426634,0.5381339556608101,0.0097166558214888,0.1436681007271758,1.0716327493166105,11466237.0,295984,6.4,,,,,,0.6947718602440818,3.3152098655700684,
7d,S4,131072,46,47,oracle,0,n13,295984,0.1820301097356614,0.3477123309669667,0.7328623207173195,0.7318916842381709,0.7321792522019434,0.9477891746164862,0.0,-0.0923988319934195,0.0009706364791486,0.8418574685224685,0.5847737064581362,0.010354526043737,0.1920575953078575,1.0550869610898863,11754084.0,295984,6.4,,,,,,,,
7d,S4,131072,46,47,A,0,n13,295984,0.1820301097356614,0.3497585220804925,0.7371750132350667,0.7370789537481642,0.7369929451488886,0.9831664774407628,0.0,-0.0293020078663513,9.60594869025e-05,0.8388935466008912,0.5810609176687096,0.0054559837167602,0.1851467822718039,1.0171217417858427,9767244.0,295984,5.5,,,,,,,,
7d,S4,131072,46,47,B_teacher,0,n13,295984,0.1820301097356614,0.3476533732482133,0.7327380573917434,0.7319405160893153,0.7320726067673,0.9526675322289264,0.0,-0.0841302783326244,0.000797541302428,0.8416801556329842,0.5862851970098045,0.0098251593642539,0.1910741193307714,1.0496841407624455,9767244.0,295984,0.0,,,,,,,,
7d,S4,131072,46,47,B,0,n13,295984,0.1820301097356614,0.3494559707270038,0.7365373352831884,0.7356278616490234,0.7357775759125018,0.9494627819383304,0.0,-0.089586772506679,0.000909473634165,0.8395528028623331,0.5827468179544611,0.0102084381863701,0.1917190575538374,1.053227171220443,11754084.0,295984,14.0,9767244.0,,,,,,,
7d,S4,131072,46,47,B_nofresh,0,n13,295984,0.1820301097356614,0.3495944898251706,0.7368292876205239,0.7362145477675655,0.736242583686862,0.9581966245715058,0.0,-0.0738044300678144,0.0006147398529584,0.8392761244858897,0.58209684835249,0.0086317268360207,0.189971562274145,1.0436271370160464,9767244.0,295984,11.7,9767244.0,,,,,,,
7d,S4,131072,46,47,C,0,n13,295984,0.1820301097356614,0.3482065443097901,0.7339039586032807,0.7332526248984287,0.7332520550765901,0.9570378922312778,0.0,-0.0760090789451144,0.000651333704852,0.8411455155696637,0.5836974354540295,0.0086586561031059,0.1902015700875425,1.044890707167883,11754084.0,295984,6.7,,0.1690340191125869,,,,,,
7d,S4,131072,46,47,D,0,n13,295984,0.1820301097356614,0.3492227212479061,0.7360457227076945,0.7354219272021401,0.7355211638741634,0.9576112454530322,0.0,-0.0738286250957568,0.0006237955055544,0.8401241482410178,0.5822497880135881,0.0080575804413117,0.1900876901769731,1.0442650968733291,,295984,5.3,,,11750774.0,11466237.0,6.757121809641831e-06,,,9767244.0
7d,S4,131072,46,47,E,0,n13,295984,0.1820301097356614,0.3498432489215888,0.7373535893276092,0.7371950844604414,0.7371617070549844,0.9783470686824622,0.0,-0.0374267605409006,0.0001585048671678,0.8387351291395939,0.5811868190912776,0.0058766880683086,0.1860588287761733,1.0221321574016649,9767244.0,295984,5.3,,,,,,0.7356800492425,6.293135643005371,
1d,S0,36,47,48,oracle,0,n13,286148,0.1243831863231614,0.3007467632703016,0.8007781245983074,0.7999154480859485,0.8000358283473075,0.942286446510374,0.0,-0.0857427967951674,0.0008626765123589,0.8011669594585185,0.4494785744024807,0.0089911949385736,0.1320014596238725,1.061248417297479,12054386.0,286148,6.2,,,,,,,,
1d,S0,36,47,48,A,0,n13,286148,0.1243831863231614,0.3009117932502806,0.8012175387965953,0.80018410165629,0.8003344000266182,0.9370905899964947,0.0,-0.0937830768211102,0.0010334371403053,0.8007226413733447,0.4496658056588566,0.0091679925535273,0.1327333639361662,1.0671326877839429,11754084.0,286148,6.0,,,,,,,,
1d,S0,36,47,48,B_teacher,0,n13,286148,0.1243831863231614,0.279264955587205,0.7435799639850514,0.7435026108914811,0.7434364632289863,0.9828312276878832,0.0,-0.026798928406475,7.73530935703759e-05,0.8403687923389916,0.5024271523089736,0.0052301184626669,0.1265559974277309,1.0174686882431547,11754084.0,286148,22.6,,,,,,,,
1d,S0,36,47,48,B,0,n13,286148,0.1243831863231614,0.299430126814992,0.7972724055009652,0.7972694044004465,0.7972740212546099,1.0035623219453949,0.0,0.0051018163722415,3.001100518762456e-06,0.8024624075009752,0.4521791646091196,0.0048209571731583,0.1239416662056881,0.99645032314636,12054386.0,286148,14.3,11754084.0,,,,,,,
1d,S0,36,47,48,B_nofresh,0,n13,286148,0.1243831863231614,0.2996447376459953,0.7978438352876088,0.7977036146456319,0.7977078021862178,0.976147937578054,0.0,-0.034768732778478,0.0001402206419769,0.8020118935415709,0.4521381491506202,0.0048586186275822,0.1274224751545055,1.0244348848199445,11754084.0,286148,13.7,11754084.0,,,,,,,
1d,S0,36,47,48,C,0,n13,286148,0.1243831863231614,0.300791214123983,0.8008964808886986,0.8000412592672442,0.8001379828537383,0.942546401889346,0.0,-0.0854073906348493,0.0008552216214543,0.8011003673368752,0.449319160687578,0.0090189538974749,0.1319650534698703,1.0609557237664773,12054386.0,286148,6.5,,0.0249122604727745,,,,,,
1d,S0,36,47,48,D,0,n13,286148,0.1243831863231614,0.3020248062787313,0.8041810835273335,0.8032111729027088,0.8033256229497818,0.9387681002608912,0.0,-0.0905749048058063,0.0009699106246247,0.799425636947376,0.4463115597360377,0.0110696826520076,0.1324961790761684,1.0652257993450056,,286148,12.1,,,12051203.0,11754084.0,3.494694965411327e-06,,,
1d,S0,36,47,48,E,0,n13,286148,0.1243831863231614,0.3008414707927154,0.8010302959312896,0.8005302723827749,0.8004919089229926,0.955688992163532,0.0,-0.0655274253648619,0.0005000235485147,0.800994831370061,0.447848819392467,0.0076416667640546,0.1301502762332515,1.046365510327952,11754084.0,286148,7.0,,,,,,0.7020514449807722,3.679925203323364,
7d,S0,36,47,48,oracle,0,n13,286148,0.1720019011141088,0.3668220670335417,0.7990959675432145,0.7984332710875792,0.7984827952967496,0.953887551899768,0.0,-0.0735931241797231,0.0006626964556353,0.7996837306245863,0.5101318235267658,0.0102212763388076,0.1803167477880896,1.0483415975063246,12054386.0,286148,6.6,,,,,,,,
7d,S0,36,47,48,A,0,n13,286148,0.1720019011141088,0.3686079395754395,0.8029863647549128,0.802776329048651,0.8026491222246739,0.973711045514951,0.0,-0.0416590766161501,0.0002100357062617,0.7962619883911056,0.5068221458330304,0.0086638502724118,0.1766457327421451,1.02699872267665,10052380.0,286148,5.5,,,,,,,,
7d,S0,36,47,48,B_teacher,0,n13,286148,0.1720019011141088,0.3430712395271473,0.7473564671373166,0.7463407742826457,0.7462751736687167,0.9455959521687016,0.0,-0.0948280932547479,0.0010156928546709,0.8347715693785932,0.5602100765169674,0.0112340150087031,0.1818978821975988,1.0575341378170289,10052380.0,286148,19.5,,,,,,,,
7d,S0,36,47,48,B,0,n13,286148,0.1720019011141088,0.3662342322824647,0.7978154110517088,0.7973312472879714,0.7971774118503355,0.9605801040342772,0.0,-0.0632819901920351,0.0004841637637373,0.8008973268522486,0.5104558620210877,0.0089953270853445,0.1790604452369243,1.0410375936376004,12054386.0,286148,14.5,10052380.0,,,,,,,
7d,S0,36,47,48,B_nofresh,0,n13,286148,0.1720019011141088,0.3671674059809955,0.7998482640519213,0.7995722936769752,0.7994684543636376,0.9699731474671716,0.0,-0.0477603969870534,0.000275970374946,0.798897919627238,0.5092627367660482,0.0091298912980111,0.1773264564727861,1.0309563750411397,10052380.0,286148,11.9,10052380.0,,,,,,,
7d,S0,36,47,48,C,0,n13,286148,0.1720019011141088,0.3672809634835213,0.8000956410515837,0.7994362138180772,0.7993850200454024,0.9540441985401166,0.0,-0.0734932168472638,0.0006594272335065,0.798998592234864,0.5091682580744001,0.0101271017405561,0.1802871411799443,1.0481694679661648,12054386.0,286148,6.5,,0.166081041097641,,,,,,
7d,S0,36,47,48,D,0,n13,286148,0.1720019011141088,0.370160805138273,0.8063691727179995,0.805564767456064,0.8053601609163886,0.9490237486942764,0.0,-0.0804635072434191,0.0008044052619354,0.7952220118508793,0.5040997163533463,0.0136579821142827,0.1812408818543891,1.0537144105991656,,286148,5.5,,,12051203.0,11754084.0,2.795755972329061e-05,,,10052380.0
7d,S0,36,47,48,E,0,n13,286148,0.1720019011141088,0.3678801777071686,0.8014009869204495,0.8014003634918374,0.8013898912229049,0.9985350114693372,0.0,-0.0022673174755856,6.234286120676558e-07,0.7983117252954085,0.5056741397262631,0.0089937066676451,0.1722542516170857,1.0014671378708164,10052380.0,286148,7.7,,,,,,0.7368551779975001,6.009226322174072,
1d,S1,64,47,48,oracle,0,n13,286148,0.1243831863231614,0.2982214522512404,0.7940541492514682,0.7929414028822024,0.7927844625571905,0.9355399320418116,0.0,-0.0984048626736585,0.0011127463692658,0.8068184371556221,0.4562277713713587,0.0093637928728517,0.1329533695602877,1.0689014608040348,12054386.0,286148,6.5,,,,,,,,
1d,S1,64,47,48,A,0,n13,286148,0.1243831863231614,0.298561578397239,0.7949597802027638,0.7933427202543679,0.7932176594423175,0.923047077350013,0.0,-0.118404193213643,0.0016170599483958,0.8062931245562599,0.4562682296402676,0.0110308118138371,0.1347528087952508,1.0833683617426233,11754084.0,286148,6.2,,,,,,,,
1d,S1,64,47,48,B_teacher,0,n13,286148,0.1243831863231614,0.279264955587205,0.7435799639850514,0.7435026108914811,0.7434364632289863,0.9828312276878832,0.0,-0.026798928406475,7.73530935703759e-05,0.8403687923389916,0.5024271523089736,0.0052301184626669,0.1265559974277309,1.0174686882431547,11754084.0,286148,0.0,,,,,,,,
1d,S1,64,47,48,B,0,n13,286148,0.1243831863231614,0.2956153456281236,0.7871150448984578,0.7871006590211519,0.7870859199211437,0.9923067175299596,0.0,-0.0112182727013721,1.4385877305955752e-05,0.8107502803403352,0.4606901812591805,0.0051429965825196,0.1253475202030022,1.0077529279346111,12054386.0,286148,15.1,11754084.0,,,,,,,
1d,S1,64,47,48,B_nofresh,0,n13,286148,0.1243831863231614,0.295898340086994,0.7878685551593224,0.7877686011509769,0.7877338464203569,0.9799246272803848,0.0,-0.0295451356036789,9.995400834550416e-05,0.8102061802369018,0.4602101828192517,0.0054227370782949,0.1269313811087348,1.0204866498511531,11754084.0,286148,13.9,11754084.0,,,,,,,
1d,S1,64,47,48,C,0,n13,286148,0.1243831863231614,0.298261658569751,0.7941612039043058,0.7930479255302564,0.7928640953207191,0.935546525534293,0.0,-0.0984635690510905,0.0011132783740493,0.8067606564667971,0.4561412739472104,0.0094236949112933,0.1329524325389652,1.0688939274600988,12054386.0,286148,6.8,,0.0249122604727745,,,,,,
1d,S1,64,47,48,D,0,n13,286148,0.1243831863231614,0.298376565709311,0.7944671593956274,0.7931836506623728,0.7927768788839696,0.9307554386348754,0.0,-0.1052119018656319,0.0012835087332545,0.8074634493780415,0.4557376085654289,0.0104450925860018,0.1336368085107215,1.074396085685714,,286148,12.9,,,12051203.0,11754084.0,4.193633867544122e-05,,,
1d,S1,64,47,48,E,0,n13,286148,0.1243831863231614,0.2988547954605221,0.7957405095029992,0.7941637402559708,0.7939400464970993,0.9239861089709284,0.0,-0.1169895037550325,0.0015767692470284,0.8061906986091524,0.4549419578669517,0.0108351410748018,0.1346158617705744,1.0822673526052575,11754084.0,286148,6.5,,,,,,0.7020514449807722,3.679925203323364,
7d,S1,64,47,48,oracle,0,n13,286148,0.1720019011141088,0.3631921083730523,0.7911883589541151,0.7907303385322635,0.7906306840077492,0.9616906697150864,0.0,-0.0616615252175214,0.0004580204218516,0.8054795094720075,0.5164929129202313,0.0088302323605612,0.1788536652487921,1.0398353976921322,12054386.0,286148,6.7,,,,,,,,
7d,S1,64,47,48,A,0,n13,286148,0.1720019011141088,0.3650820348518501,0.795305430318915,0.7950621716467668,0.794962374359343,0.9718102701024576,0.0,-0.044916894565113,0.0002432586721481,0.8020605010860982,0.5130617594211644,0.0074253261642374,0.176991236258467,1.0290074418482635,10052380.0,286148,5.5,,,,,,,,
7d,S1,64,47,48,B_teacher,0,n13,286148,0.1720019011141088,0.3430712395271473,0.7473564671373166,0.7463407742826457,0.7462751736687167,0.9455959521687016,0.0,-0.0948280932547479,0.0010156928546709,0.8347715693785932,0.5602100765169674,0.0112340150087031,0.1818978821975988,1.0575341378170289,10052380.0,286148,0.0,,,,,,,,
7d,S1,64,47,48,B,0,n13,286148,0.1720019011141088,0.3611769784363182,0.7867985406982451,0.7864449829810455,0.7862805016851211,0.9663155969010108,0.0,-0.0543613374474419,0.0003535577171995,0.8089033147399284,0.5191513987081046,0.0066116051111061,0.1779976455577469,1.0348585940318211,12054386.0,286148,14.3,10052380.0,,,,,,,
7d,S1,64,47,48,B_nofresh,0,n13,286148,0.1720019011141088,0.3628130313124105,0.7903625663484612,0.7902151856670329,0.7900471659698478,0.9780440423018478,0.0,-0.0351361431259544,0.0001473806814283,0.8062836220266936,0.5157882210803942,0.0072506029460742,0.1758631448838424,1.022448843557677,10052380.0,286148,11.9,10052380.0,,,,,,,
7d,S1,64,47,48,C,0,n13,286148,0.1720019011141088,0.3637080212913978,0.7923122388122361,0.7918525445247642,0.7916360416136843,0.961684320484152,0.0,-0.0618783332295331,0.0004596942874719,0.804771420612007,0.5155235605861372,0.0085669825865187,0.1788548460762216,1.0398422628920043,12054386.0,286148,6.8,,0.166081041097641,,,,,,
7d,S1,64,47,48,D,0,n13,286148,0.1720019011141088,0.3653819207384032,0.7959587105444085,0.7951065372060925,0.7939986194718592,0.948074839141662,0.0,-0.0836143453704777,0.0008521733383159,0.8033973046976212,0.5147811505458965,0.0110319955249987,0.181422282306142,1.0547690527314786,,286148,5.4,,,12051203.0,11754084.0,0.0004298474814277,,,10052380.0
7d,S1,64,47,48,E,0,n13,286148,0.1720019011141088,0.3646057267951749,0.7942678268549918,0.7941262853188095,0.7941107040270884,0.9782806804784184,0.0,-0.0341195896543504,0.0001415415361822,0.8030296233805794,0.5130853876416933,0.0075749475712932,0.1758206050128609,1.0222015214600375,10052380.0,286148,5.3,,,,,,0.7368551779975001,6.009226322174072,
1d,S2,160,47,48,oracle,0,n13,286148,0.1243831863231614,0.2943569507216977,0.7837644016455957,0.7822916266027004,0.7818964348496643,0.9271353887446802,0.0,-0.11431034295317,0.0014727750428953,0.8156356285199597,0.4662319662437553,0.0117006658777099,0.1341586006026297,1.0785911228714684,12054386.0,286148,6.3,,,,,,,,
1d,S2,160,47,48,A,0,n13,286148,0.1243831863231614,0.2946003220921989,0.7844124101811878,0.7828256936965027,0.7824431487050894,0.924506832993712,0.0,-0.11857479735431,0.0015867164846851,0.8150802320628806,0.4661110949580285,0.0118343097528016,0.1345400400345201,1.0816577707293176,11754084.0,286148,6.1,,,,,,,,
1d,S2,160,47,48,B_teacher,0,n13,286148,0.1243831863231614,0.279264955587205,0.7435799639850514,0.7435026108914811,0.7434364632289863,0.9828312276878832,0.0,-0.026798928406475,7.73530935703759e-05,0.8403687923389916,0.5024271523089736,0.0052301184626669,0.1265559974277309,1.0174686882431547,11754084.0,286148,0.0,,,,,,,,
1d,S2,160,47,48,B,0,n13,286148,0.1243831863231614,0.2922372311660192,0.7781203673357565,0.7779441063520942,0.7778472949957772,0.973679854550494,0.0,-0.0395177209797634,0.0001762609836623,0.818506341435869,0.4680675652641995,0.0061075029876574,0.1277454655571402,1.0270316216634234,12054386.0,286148,14.5,11754084.0,,,,,,,
1d,S2,160,47,48,B_nofresh,0,n13,286148,0.1243831863231614,0.2924775252823763,0.7787601822742654,0.7785621622903546,0.7784612732512887,0.9721306668752482,0.0,-0.0418703066562735,0.0001980199839107,0.81809960906777,0.4675097158212688,0.0064454005326788,0.127949040763183,1.0286682995140284,11754084.0,286148,14.0,11754084.0,,,,,,,
1d,S2,160,47,48,C,0,n13,286148,0.1243831863231614,0.2944307470398086,0.7839608941251041,0.7824481569633175,0.7820139022339446,0.9262379637699384,0.0,-0.115887447013756,0.0015127371617865,0.815554417752621,0.4661196398488895,0.0118103903826127,0.134288585858543,1.0796361616725774,12054386.0,286148,6.7,,0.0249122604727745,,,,,,
1d,S2,160,47,48,D,0,n13,286148,0.1243831863231614,0.2957140237938518,0.7873777885956182,0.7860116956548923,0.7855066280726224,0.9294582913129816,0.0,-0.1097843879713851,0.0013660929407259,0.814070278716094,0.4641735960841884,0.013250568388526,0.1338233113693072,1.075895507465288,,286148,12.6,,,12051203.0,11754084.0,2.446286453050561e-05,,,
1d,S2,160,47,48,E,0,n13,286148,0.1243831863231614,0.2944708307988484,0.7840676224471039,0.7825985432756984,0.7821963171894125,0.9272386744677358,0.0,-0.1142001424277397,0.0014690791714054,0.8148089545120477,0.467034428931583,0.0114370064354535,0.1341436565882687,1.0784709779000876,11754084.0,286148,6.2,,,,,,0.7020514449807722,3.679925203323364,
7d,S2,160,47,48,oracle,0,n13,286148,0.1720019011141088,0.3583601048407521,0.7806621805018723,0.7796761893753559,0.7795322004463136,0.945051977014235,0.0,-0.0911239340631289,0.0009859911265164,0.8139200784051019,0.5258736291916123,0.0106847439203312,0.1820025832415331,1.0581428580884682,12054386.0,286148,6.2,,,,,,,,
7d,S2,160,47,48,A,0,n13,286148,0.1720019011141088,0.3612731313185423,0.7870080029617188,0.7860431683285672,0.7858459543685504,0.9455234112104578,0.0,-0.0899818502701721,0.0009648346331515,0.8093192058467114,0.520564656416514,0.0108858186044477,0.1819118374804831,1.0576152722858565,10052380.0,286148,5.4,,,,,,,,
7d,S2,160,47,48,B_teacher,0,n13,286148,0.1720019011141088,0.3430712395271473,0.7473564671373166,0.7463407742826457,0.7462751736687167,0.9455959521687016,0.0,-0.0948280932547479,0.0010156928546709,0.8347715693785932,0.5602100765169674,0.0112340150087031,0.1818978821975988,1.0575341378170289,10052380.0,286148,0.0,,,,,,,,
7d,S2,160,47,48,B,0,n13,286148,0.1720019011141088,0.3573608056182492,0.7784852777175637,0.7775510321986872,0.7772945570065521,0.9465764516019208,0.0,-0.0889306219550435,0.0009342455188765,0.8156527158750962,0.5268537681767734,0.0099852434268424,0.1817094655408177,1.0564387042458838,12054386.0,286148,14.3,10052380.0,,,,,,,
7d,S2,160,47,48,B_nofresh,0,n13,286148,0.1720019011141088,0.3593233280963177,0.7827604943399433,0.7818717122023198,0.7816154547026485,0.9477327276987604,0.0,-0.086567982850839,0.0008887821376235,0.8127340121854172,0.5226715605830214,0.0102195507312131,0.1814877719077568,1.0551498020208214,10052380.0,286148,12.0,10052380.0,,,,,,,
7d,S2,160,47,48,C,0,n13,286148,0.1720019011141088,0.3590153707980961,0.7820896311141442,0.7812459287047934,0.7808990362702694,0.9491033509629304,0.0,-0.0845029974990691,0.0008437024093508,0.813067363691805,0.5243018280491031,0.0102138864280824,0.1812256809962804,1.0536260344939583,12054386.0,286148,6.7,,0.166081041097641,,,,,,
7d,S2,160,47,48,D,0,n13,286148,0.1720019011141088,0.3624728136079398,0.7896214261059237,0.7888076478415922,0.7877712057621554,0.9496571524457794,0.0,-0.0824771261676541,0.0008137782643314,0.8092707467262985,0.5209828169921144,0.0146980991162943,0.1811199975392479,1.0530116025815903,,286148,5.3,,,12051203.0,11754084.0,0.0003774270589929,,,10052380.0
7d,S2,160,47,48,E,0,n13,286148,0.1720019011141088,0.359944178239147,0.7841129725307883,0.7831051909774247,0.7831150127007594,0.9442310881709352,0.0,-0.091702453187578,0.0010077815533635,0.8102385093003563,0.5250675564236691,0.010211653855519,0.1821608113404661,1.0590627787283455,10052380.0,286148,5.3,,,,,,0.7368551779975001,6.009226322174072,
